Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      30/12548221     printMatrixInConsole(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [75]
                0.00    0.00      55/12548221     getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [52]
                0.02    0.00 12548086/12548221     vangrancy(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [21]
[34]     4.1    0.02    0.00 12548221         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [34]
-----------------------------------------------
                0.00    0.02 2500026/2500026     __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [27]
[35]     4.1    0.00    0.02 2500026         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [35]
                0.01    0.01 2500026/2500026     std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [36]
-----------------------------------------------
                0.01    0.01 2500026/2500026     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [35]
[36]     4.1    0.01    0.01 2500026         std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [36]
                0.01    0.00 2500026/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [39]
-----------------------------------------------
                0.00    0.00       5/12548256     printXMCInConsole(std::vector<double, std::allocator<double> >) [93]
                0.00    0.00       5/12548256     getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
                0.00    0.00      25/12548256     getMaxSumInMatrixByCol(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [76]
                0.00    0.00      25/12548256     getMaxSumInMatrixByRow(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [77]
                0.00    0.00      25/12548256     generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [53]
                0.00    0.00      30/12548256     printMatrixInConsole(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [75]
                0.00    0.00      55/12548256     getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [52]
                0.01    0.00 12548086/12548256     vangrancy(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [21]
[37]     2.7    0.01    0.00 12548256         std::vector<double, std::allocator<double> >::operator[](unsigned long) [37]
-----------------------------------------------
                0.00    0.00       1/5000075     getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
                0.00    0.00       1/5000075     main [1]
                0.00    0.00       1/5000075     std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [78]
                0.00    0.00       5/5000075     generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [53]
                0.01    0.00 2500026/5000075     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [8]
                0.01    0.00 2500041/5000075     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [57]
[38]     2.7    0.01    0.00 5000075         std::allocator<double>::~allocator() [38]
                0.00    0.00 5000075/5000075     __gnu_cxx::new_allocator<double>::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/5000068     std::_Vector_base<double, std::allocator<double> >::get_allocator() const [94]
                0.00    0.00       7/5000068     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [89]
                0.01    0.00 2500026/5000068     std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [36]
                0.01    0.00 2500034/5000068     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [58]
[39]     2.7    0.01    0.00 5000068         std::allocator<double>::allocator(std::allocator<double> const&) [39]
                0.00    0.00 5000068/5000068     __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [106]
-----------------------------------------------
                0.00    0.00       7/5000059     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [80]
                0.01    0.00 2500020/5000059     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
                0.01    0.00 2500032/5000059     void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [11]
[40]     2.7    0.01    0.00 5000059         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [40]
-----------------------------------------------
                0.01    0.00 5000052/5000052     std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [42]
[41]     2.7    0.01    0.00 5000052         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [41]
                0.00    0.00 5000052/5000052     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [108]
-----------------------------------------------
                0.00    0.01 5000052/5000052     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [23]
[42]     2.7    0.00    0.01 5000052         std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [42]
                0.01    0.00 5000052/5000052     std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [41]
-----------------------------------------------
                0.01    0.00 2500041/2500041     void std::_Destroy<double*>(double*, double*) [44]
[43]     2.7    0.01    0.00 2500041         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.01 2500041/2500041     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
[44]     2.7    0.00    0.01 2500041         void std::_Destroy<double*>(double*, double*) [44]
                0.01    0.00 2500041/2500041     void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.01 2500041/2500041     std::vector<double, std::allocator<double> >::~vector() [14]
[45]     2.7    0.00    0.01 2500041         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.01 2500041/2500041     void std::_Destroy<double*>(double*, double*) [44]
